"fdc_id","food_desc","foodgroup","Edible_factor_in_FCT","WATERg","ENERCkJ","ENERCkcal","FAT_g","FASATg","F12D0g","F14D0g","F16D0g","F18D0g","FATRNg","FAMSg","F16D1g","F18D1g","FAPUg","F18D2N6g","F18D3N3g","F20D3N3g","F20D3N6g","F20D4N3g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","omega_3","omega_6","CHOLEmg","CHOAVLg","STARCHg","mono_di","SUGARg","FIBTGg","PROCNTg","salt","ALCg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mcg","VITCmg","CAmg","FEmg","NAmg","Kmg","MGmg","ZNmg","SEmcg","CUmg","Pmg","IDmcg","scientific_name","nutrient_data_source","source_fct"
"05.082","Flatbread, soft, Norwegian, lefse, thick, filled, industrially made","Cereals, seed and nuts",1,25,1674,400,20.7,8.5,2.05,1.28,2.41,1.37,0.1,7.6,0.12,7.33,3.4,2.5,0.84,0,0,0,0,0,0,0,"0.83","2.4700000000000002",13,47.4,25.3,"22.2",21.1,2,5.2,"0.4",0,146,141,67,1.7,3.6,0.08,0.04,0.5,0.04,3,0.1,0,34,0.4,167,104,15,0.3,1,0.06,68,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.081","Flatbread, soft, Norwegian, lefse, thick, no filling","Cereals, seed and nuts",1,27,1431,340,10.6,4,1.69,0.7,0.79,0.23,0,4,0.02,3.9,2.2,1.67,0.5,0,0,0,0,0,0,0,"0.5","1.67",0,53.5,32.8,"20.7",19.4,2,6.7,"0.3",0,1,1,0,0.1,2.4,0.1,0.04,0.6,0.06,4,0.1,1,41,0.6,115,133,19,0.5,1,0.08,86,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.418","Griddle cake, Norwegian, svele","Cereals, seed and nuts",1,44,1010,239,3.6,1.4,0.05,0.15,0.82,0.27,0.1,1,0.07,0.9,0.7,0.56,0.04,0,0,0,0.03,0,0,0.01,"0.05","0.57999999999999996",50,42.7,25.9,"16.899999999999999",14.2,2,8.1,"0.7",0,41,40,10,0.4,1,0.11,0.12,0.5,0.07,11,0.4,1,84,0.8,297,192,22,0.8,5,0.07,126,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.117","Malt loaf, with raisins","Cereals, seed and nuts",1,34,1141,270,3.1,1.1,0.13,0.14,0.46,0.22,0,1,0.04,0.89,0.7,0.57,0.11,0,0,0,0,0,0,0,"0.11","0.56000000000000005",2,51.8,37.6,"14.3",1.7,5,6.3,"0.3",0,25,24,13,0.3,0.5,0.2,0.09,1.1,0.09,33,0.1,0,48,0.9,121,254,28,0.9,1,0.14,105,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.428","Saffron buns","Cereals, seed and nuts",1,27,1433,341,10.7,6.1,0.27,0.9,2.83,1,0.3,2.6,0.28,2.22,0.8,0.65,0.07,0,0,0,0.01,0,0,0.01,"7.0000000000000007E-2","0.57999999999999996",41,49.7,36.4,"13.3",9.6,3,9.7,"0.2",0,80,76,44,1.3,0.8,0.47,0.2,2,0.13,82,0.3,1,60,0.9,83,223,25,0.9,3,0.26,139,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.266","Sweet bun, gluten-free, low-fat milk","Cereals, seed and nuts",1,37,1210,287,7,2.8,0.34,0.37,1.05,0.62,0.1,2.6,0.09,2.38,1,0.78,0.22,0,0,0,0.01,0,0,0.01,"0.22","0.77",24,52.4,44.3,"8.1999999999999993",6,1,3.2,"0.9",0,74,71,32,1,1.2,0.11,0.13,0.7,0.05,42,0.3,0,70,0.5,362,132,10,0.8,2,0.03,84,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.217","Sweet bun, industrially made","Cereals, seed and nuts",1,24,1482,353,11.3,3.5,1.41,0.57,0.83,0.23,0,4.4,0.04,4.31,2.6,2.1,0.51,0,0,0,0,0,0,0,"0.51","2.1",0,52.8,42.5,"10.3",10.1,4,8.1,"0.4",0,0,0,1,0,2.5,0.22,0.08,1.3,0.09,43,0,1,15,0.9,167,151,25,1,1,0.11,93,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.202","Sweet bun, low-fat milk","Cereals, seed and nuts",1,31,1334,317,9.2,3.8,0.49,0.5,1.36,0.79,0.1,3.1,0.1,2.94,1.5,1.21,0.32,0,0,0,0,0,0,0,"0.31","1.19",9,48.7,37.1,"11.6",9.7,3,8.4,"0.2",0,94,91,43,1.2,1.4,0.26,0.13,1.4,0.1,52,0.2,1,62,0.8,67,201,24,1.1,1,0.09,127,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.286","Sweet bun, skimmed milk","Cereals, seed and nuts",1,31,1323,314,8.9,3.6,0.48,0.48,1.29,0.77,0.1,3,0.09,2.89,1.5,1.21,0.32,0,0,0,0,0,0,0,"0.31","1.19",8,48.7,37.1,"11.6",9.7,3,8.3,"0.2",0,94,90,43,1.1,1.4,0.22,0.12,1.3,0.09,48,0.2,1,63,0.8,67,201,25,1.1,2,0.1,129,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.095","Sweet bun, whole milk","Cereals, seed and nuts",1,29,1404,334,11.1,3.6,0.38,0.42,1.44,0.73,0.1,4.5,0.11,4.34,2.2,1.91,0.38,0,0,0,0,0,0,0,"0.38","1.88",8,48.7,37.1,"11.6",9.7,3,8.2,"0.1",0,53,50,26,0.7,1.6,0.21,0.12,1.3,0.08,47,0.2,1,62,0.8,50,201,26,1.1,1,0.1,127,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.432","Sweet bun, with chocolate","Cereals, seed and nuts",1,22,1555,370,13.2,5.1,1.29,0.58,1.55,1.1,0,4.9,0.05,4.77,2.5,2.01,0.47,0,0,0,0,0,0,0.01,"0.48","2.0099999999999998",2,52.8,38.5,"14.3",13.4,4,8.1,"0.4",0,3,2,5,0,2.3,0.21,0.13,1.3,0.08,40,0.1,1,36,0.9,158,178,28,1,1,0.13,114,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.109","Sweet bun, with custard, icing and desiccated coconut","Cereals, seed and nuts",1,31,1355,322,10.8,4.5,1.9,0.77,0.88,0.31,0,3.6,0.04,3.47,2.1,1.67,0.39,0,0,0,0.01,0,0,0,"0.39","1.68",9,47.2,32.9,"14.3",13.3,3,7.3,"0.3",0,5,5,1,0.1,2.1,0.17,0.09,1,0.08,35,0.1,1,32,0.9,137,159,23,0.9,2,0.11,98,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.207","Sweet bun, with raisins, industrially made","Cereals, seed and nuts",1,24,1468,349,10.4,3.2,1.28,0.52,0.76,0.21,0,4.1,0.04,3.97,2.4,1.93,0.46,0,0,0,0,0,0,0,"0.46","1.93",0,54.4,38.1,"16.3",9.2,4,7.6,"0.4",0,0,0,1,0,2.3,0.21,0.08,1.3,0.11,43,0,1,20,1.1,162,227,26,1,1,0.14,96,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.387","Waffles, coarse","Cereals, seed and nuts",1,54,939,224,8.5,2.5,0.19,0.19,1.24,0.56,0,3.4,0.1,3.27,1.8,1.51,0.22,0,0,0,0.05,0,0,0.03,"0.25","1.57",85,26.8,18.1,"8.6999999999999993",5.8,2,8.9,"1",0,64,63,14,1.3,2.2,0.12,0.17,0.6,0.08,13,0.6,0,104,1.1,386,217,28,1,6,0.09,225,18,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.350","Waffles, gluten free, prepared from powder, Toro","Cereals, seed and nuts",1,56,1058,254,15.9,1.7,0.02,0.03,0.93,0.53,0,9.2,0.03,8.93,4,2.77,1.17,0,0,0,0.02,0,0,0.02,"1.19","2.79",59,23.9,22.2,"1.7",0,0,3.6,"0.9",0,155,151,54,2,2.8,0.03,0.12,0.3,0.07,6,0.4,3,70,0.3,347,99,9,0.3,0,0.03,157,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.349","Waffles, prepared from powder, Toro","Cereals, seed and nuts",1,40,1295,309,14.3,4.3,0.49,0.39,1.52,1,0.1,2.2,0.09,3.68,4.7,1.74,0.3,0,0.01,0,0.04,0,0,0.04,"0.35","1.78",30,37.8,28.3,"9.5",8.3,1,6.6,"0.6",0,146,141,56,1.7,1.6,0.09,0.07,0.6,0.03,8,0,0,26,0.6,229,87,16,0.5,5,0.06,76,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.086","Waffles, with cream or sour cream, without eggs","Cereals, seed and nuts",1,52,1129,271,16,9.9,0.47,1.55,4.48,1.62,0.4,3.8,0.36,3.22,0.6,0.5,0.08,0,0,0,0,0,0,0,"0.08","0.34",38,25.6,24.2,"1.4",0,2,5.2,"0.4",0,224,217,91,0.1,0.5,0.08,0.06,0.4,0.05,5,0.1,0,47,0.4,178,110,15,0.4,1,0.06,101,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.247","Waffles, with egg and low-fat milk","Cereals, seed and nuts",1,57,883,210,8.3,2.5,0.23,0.23,1.11,0.55,0,3.3,0.08,3.27,1.7,1.43,0.25,0,0,0,0.03,0,0,0.02,"0.26","1.46",53,26,19.1,"6.9",4.2,1,7.3,"0.5",0,55,54,17,1,1.8,0.08,0.12,0.4,0.06,9,0.5,0,91,0.7,181,174,16,0.6,4,0.06,153,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.288","Waffles, with egg and low-fat milk, no fat added","Cereals, seed and nuts",1,55,803,190,2.5,0.8,0.01,0.04,0.52,0.16,0,0.7,0.04,0.7,0.6,0.55,0.03,0,0,0,0.03,0,0,0.01,"0.05","0.59",48,32.5,25.8,"6.7",4.1,2,8.3,"0.4",0,22,22,2,0.5,1,0.1,0.12,0.5,0.07,10,0.5,1,89,0.8,157,188,19,0.7,4,0.08,161,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.270","Waffles, with egg and skimmed milk","Cereals, seed and nuts",1,58,869,207,7.9,2.3,0.22,0.19,1.01,0.51,0,3.2,0.07,3.2,1.7,1.43,0.25,0,0,0,0.03,0,0,0.02,"0.26","1.46",52,26,19.1,"6.9",4.2,1,7.3,"0.5",0,54,53,17,0.9,1.8,0.09,0.12,0.4,0.06,9,0.5,0,92,0.7,180,174,18,0.7,4,0.06,156,15,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.085","Waffles, with egg and whole milk","Cereals, seed and nuts",1,56,917,219,9.2,4,0.37,0.51,1.69,0.82,0.1,3,0.12,2.81,1.3,1.01,0.22,0,0,0,0.03,0,0,0.02,"0.23","1.02",59,26,19.1,"6.9",4.2,1,7.3,"0.5",0,82,80,28,1.1,1.7,0.07,0.12,0.3,0.05,8,0.5,0,92,0.7,191,175,19,0.7,4,0.07,156,15,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.100","Yeast ring, sweet, with dried fruit","Cereals, seed and nuts",1,30,1335,317,9,3.6,0.46,0.47,1.34,0.77,0.1,3.1,0.09,2.92,1.5,1.2,0.31,0,0,0,0.01,0,0,0,"0.3","1.19",21,49.5,33.4,"16.100000000000001",15.6,3,7.9,"0.5",0,94,90,40,1.2,1.6,0.19,0.11,1.1,0.1,38,0.2,1,50,1,190,232,26,0.9,2,0.12,118,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"5.10","Other cakes etc","Cereals, seed and nuts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.317","Brownies, with chocolate icing, industrially made","Cereals, seed and nuts",1,15,1761,421,20.2,5.2,0,0.07,3.7,1.2,0.8,5.9,0.04,5.8,6.9,6.24,0.68,0,0,0,0,0,0,0,"0.68","6.24",40,54.2,13.8,"40.4",39,3,4,"0.7",0,3,3,0,0,3.1,0.04,0.09,0.5,0.19,5,0.2,0,39,3,267,223,29,0.6,0,0.26,80,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.352","Cake base, gluten-free, prepared from powder, Toro","Cereals, seed and nuts",1,20,1473,348,5.6,1.5,0,0.01,1.1,0.42,0,2.1,0.12,1.99,1.1,0.94,0.04,0,0.01,0,0.1,0,0,0.05,"0.09","1.07",160,67.4,35.1,"32.4",32.2,0,7,"1.3",0,70,70,0,1.3,2.6,0.04,0.17,0.1,0.06,17,0.6,0,52,1.1,522,79,9,0.8,11,0.04,258,17,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.436","Cake, apple","Cereals, seed and nuts",1,45,1193,285,14.1,8.3,0.37,1.24,3.83,1.4,0.4,3.5,0.32,3.05,0.7,0.54,0.07,0,0,0,0.03,0,0,0.01,"0.08","0.45",74,34.7,10.4,"24.3",19.5,2,4.1,"0.4",0,119,114,70,1.8,1.1,0.05,0.07,0.2,0.05,6,0.2,2,33,0.5,147,118,10,0.3,4,0.05,137,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.210","Cake, carrot, no icing","Cereals, seed and nuts",1,39,1196,284,8.9,3,0.32,0.33,1.27,0.66,0.1,3.5,0.09,3.39,1.6,1.33,0.22,0,0,0,0.03,0,0,0.02,"0.23","1.36",54,43.5,17.7,"25.7",23.3,2,6.4,"0.5",0,166,81,1021,1.1,2.5,0.08,0.09,0.5,0.06,10,0.3,1,60,0.8,196,152,23,0.7,4,0.09,192,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.321","Cake, carrot, with icing, industrially made","Cereals, seed and nuts",1,31,1391,331,12.4,2.8,0.05,0.12,1.97,0.45,0.2,5.3,0.03,5.13,3.4,2.84,0.59,0,0,0,0,0,0,0,"0.59","2.84",21,50.3,16.7,"33.6",32,2,3.8,"1.3",0,51,11,480,0,2.7,0.03,0.18,0.5,0.08,6,0.2,0,79,0.6,514,78,9,0.3,2,0.07,214,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.205","Cake, cheese cake, with bisquit bottom","Cereals, seed and nuts",1,40,1393,334,19.1,9.9,0.73,1.48,4.15,1.81,0.4,5.4,0.31,4.86,2.1,1.8,0.27,0,0,0,0,0,0,0,"0.27","1.66",33,36.2,7.6,"28.6",26.6,1,3.6,"0.3",0,177,169,97,0.8,1.8,0.06,0.11,0.4,0.03,5,0.2,0,47,0.3,135,98,14,0.4,2,0.03,82,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.201","Cake, chocolate, no icing","Cereals, seed and nuts",1,32,1468,351,16.6,6.9,0.83,0.83,2.59,1.68,0.1,5.9,0.15,5.6,2.4,1.84,0.53,0,0,0,0.03,0,0,0.01,"0.53","1.83",57,42.1,21.6,"20.5",19.4,2,7.1,"0.5",0,184,178,75,2.2,2.8,0.1,0.09,0.5,0.06,16,0.3,1,51,1,197,241,33,0.9,4,0.19,171,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.484","Cake, chocolate, with chocolate frosting, gluten free","Cereals, seed and nuts",1,28,1574,376,18.1,9.2,0.71,1.18,3.84,2.08,0.3,5.5,0.28,5.08,1.7,1.27,0.31,0,0,0,0.03,0,0,0.02,"0.32","1.22",80,49,11.2,"37.9",36.9,2,3.5,"0.4",0,164,157,75,2.4,1.9,0.04,0.11,0.4,0.04,10,0.3,1,36,1.4,167,117,17,0.5,4,0.12,76,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.108","Cake, chocolate, with icing","Cereals, seed and nuts",1,25,1463,347,9.9,4.2,0.5,0.51,1.54,1,0.1,3.5,0.09,3.34,1.4,1.09,0.32,0,0,0,0.01,0,0,0.01,"0.32","1.0900000000000001",30,59.5,13.3,"46.2",45.3,1,4.3,"0.3",0,107,103,46,1.3,1.6,0.05,0.06,0.3,0.03,5,0.2,0,33,0.6,109,154,20,0.5,2,0.11,71,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.324","Cake, chocolate, with icing, industrially made","Cereals, seed and nuts",1,17,1753,419,21.6,5.6,1.33,0.49,1.98,1.2,0.2,7.3,0.05,6.96,7.3,6.44,1.06,0,0,0,0.01,0,0,0,"1.07","6.45",46,50,15.6,"34.5",32,2,5,"0.9",0,11,11,0,1,5.4,0.08,0.08,0.5,0.1,5,0.2,0,41,1.6,350,172,23,0.5,0,0.18,105,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.486","Cake, chocolate, wth cheese frosting, gluten free","Cereals, seed and nuts",1,18,1838,439,22.2,6.8,0.23,0.77,3.29,1.45,0.2,8.1,0.22,7.71,5.8,5.16,0.57,0,0,0,0.02,0,0,0.01,"0.59","5.12",58,55.7,12.7,"43",42.6,1,3.6,"0.4",0,90,86,46,0.9,5,0.02,0.07,0.2,0.03,7,0.2,0,31,0.7,163,165,24,0.7,4,0.15,123,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.093","Cake, macaroon, Norwegian Prince cake, with apples","Cereals, seed and nuts",1,37,1312,313,13,5.3,0.7,0.7,1.91,1.17,0.1,4.6,0.11,4.35,2,1.51,0.45,0,0,0,0.01,0,0,0.01,"0.45","1.5",32,43.1,21.4,"21.7",18.3,2,4.9,"0.2",0,146,140,67,1.7,2.2,0.07,0.05,0.4,0.05,5,0.1,1,18,0.5,85,114,14,0.4,2,0.06,84,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.094","Cake, macaroon, Norwegian Prince cake, with minced almonds","Cereals, seed and nuts",1,19,1771,423,21.4,5.7,0.63,0.63,2.42,1.22,0.1,10.1,0.16,9.87,4,3.58,0.41,0,0,0,0.02,0,0,0.01,"0.41","3.59",51,47.5,19.1,"28.5",27.5,3,8.8,"0.4",0,141,136,57,1.7,6.4,0.1,0.12,0.9,0.06,15,0.2,0,63,1.1,170,185,58,0.9,4,0.23,202,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.102","Cake, Napoleon, puff pastry filled with custard, icing on top","Cereals, seed and nuts",1,43,1244,297,14.5,6.8,0.65,0.95,2.73,1.36,0.2,4.6,0.19,4.31,1.7,1.24,0.36,0,0,0,0.02,0,0,0.01,"0.36","1.2",51,36,14.1,"21.9",19.9,1,5.3,"0.2",0,157,151,71,1.5,1.9,0.06,0.1,0.3,0.04,7,0.3,0,54,0.4,99,111,11,0.4,3,0.04,93,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.345","Cake, Oreo, prepared from powder with cream and butter","Cereals, seed and nuts",1,45,1395,335,22.8,13.3,0.84,1.58,4.39,2.18,0.7,5.4,0.2,5.09,0.7,1.51,0.31,0,0.01,0.01,0.01,0.01,0.01,0,"0.34","1.55",49,28.4,9.7,"18.7",17.1,1,3.5,"0.5",0,255,245,120,0.9,0.9,0.02,0.07,0.2,0.03,3,0.1,0,39,0.5,200,110,7,0.2,1,0.08,46,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.091","Cake, pound, Danish","Cereals, seed and nuts",1,26,1694,405,22,9,1.16,1.16,3.31,2.03,0.2,7.9,0.21,7.55,3.2,2.36,0.73,0,0.01,0,0.05,0,0,0.02,"0.73","2.37",92,46.4,19.7,"26.7",26,1,5,"0.4",0,256,248,102,3.2,3.9,0.04,0.1,0.2,0.04,9,0.3,0,33,0.6,159,86,9,0.4,5,0.04,85,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.088","Cake, pound, plain, fat reduced","Cereals, seed and nuts",1,31,1325,315,9,3.7,0.49,0.5,1.33,0.79,0.1,3,0.07,2.9,1.5,1.14,0.32,0,0,0,0,0,0,0,"0.31","1.1200000000000001",9,50.6,30.8,"19.8",18,2,6.8,"0.4",0,94,90,43,1.2,1.4,0.1,0.06,0.6,0.06,4,0.2,1,67,0.6,147,156,20,0.5,1,0.08,156,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.090","Cake, pound, plain, marbled","Cereals, seed and nuts",1,30,1502,358,16.6,6.8,0.81,0.82,2.57,1.56,0.1,5.9,0.16,5.61,2.5,1.9,0.53,0,0,0,0.04,0,0,0.02,"0.53","1.92",78,44,21.1,"22.9",21.8,2,7.4,"0.5",0,186,180,73,2.4,3.1,0.08,0.1,0.4,0.06,10,0.4,0,52,0.9,205,172,23,0.7,5,0.12,169,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.320","Cake, pound, plain, no icing, industrially made","Cereals, seed and nuts",1,18,1699,406,20,2,0,0,1.18,0.54,0.2,11.7,0.07,11.32,4.9,3.47,1.37,0,0,0,0.02,0,0,0,"1.37","3.49",57,51.6,21.8,"29.8",28,2,4.1,"0.9",0,7,7,0,0,6,0.05,0.1,0.3,0.08,7,0.2,0,26,0.7,368,129,11,0.4,0,0.08,98,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.319","Cake, pound, plain, with icing, industrially made","Cereals, seed and nuts",1,23,1657,395,18.2,2.4,0,0.01,1.53,0.53,0.1,7.2,0.04,7.29,7.5,6.1,1.13,0,0,0,0.01,0,0,0,"1.1299999999999999","6.11",38,52.7,17,"35.799999999999997",33.5,1,4.7,"0.7",0,15,10,69,0,6,0.05,0.1,0.4,0.08,9,0.2,0,38,0.5,294,96,10,0.4,0,0.07,107,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.412","Cake, Sarah Bernhard","Cereals, seed and nuts",1,18,1950,468,29.6,11.9,0.42,1.39,5.67,2.74,0.4,11.9,0.41,11.26,3.5,3.29,0.07,0,0.01,0,0.04,0,0,0.02,"0.09","3.26",88,40.4,1.2,"39.299999999999997",38.1,3,8.1,"0.6",0,155,148,82,2.2,7.1,0.08,0.31,0.9,0.06,22,0.4,0,93,1.8,234,262,80,1.2,5,0.37,269,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.208","Cake, soft, with minced nuts","Cereals, seed and nuts",1,23,1784,428,25.1,2.1,0,0.01,1.75,0.75,0,14.5,0.1,14.39,2.4,2.12,0.02,0,0,0,0.05,0,0,0.03,"7.0000000000000007E-2","2.29",89,39.1,7.3,"31.8",30.3,4,9.6,"0.3",0,40,39,6,0.7,10.2,0.1,0.23,0.3,0.11,37,0.4,2,84,1.6,138,275,55,1.2,6,0.51,240,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.435","Cake, soft, with minced nuts, whipped cream and chocolate, frozen","Cereals, seed and nuts",1,36,1577,379,24.7,10.8,0.47,1.4,5.17,2.15,0.4,9.7,0.37,9.17,2.1,1.9,0.1,0,0,0,0.03,0,0,0.02,"0.12","1.83",88,32.5,0.2,"32.4",30.3,2,5.6,"0.2",0,158,151,78,0.5,3.7,0.07,0.23,0.4,0.07,21,0.5,0,40,0.9,71,134,32,0.6,5,0.15,126,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.113","Cake, sponge cake, with custard, jelly and berries","Cereals, seed and nuts",1,72,452,107,3.9,1.9,0.07,0.25,0.98,0.36,0.1,1.1,0.09,0.98,0.4,0.3,0.03,0,0,0,0.02,0,0,0.01,"0.04","0.31",46,13.3,4.3,"9",12.4,1,4.5,"0.1",0,41,40,17,0.4,0.8,0.04,0.08,0.2,0.04,16,0.3,14,33,0.4,32,98,8,0.3,3,0.03,66,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.112","Cake, sponge, layered, filled with whipped cream and jam","Cereals, seed and nuts",1,50,1143,273,14.7,8.6,0.38,1.28,3.98,1.46,0.4,3.7,0.33,3.23,0.7,0.54,0.08,0,0,0,0.03,0,0,0.02,"0.09","0.46",84,30.9,6.2,"24.7",22.8,1,4,"0.1",0,144,138,77,0.4,1.1,0.03,0.13,0.2,0.03,9,0.3,4,15,0.5,45,63,8,0.3,4,0.04,90,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.200","Cake, sponge, layered, filled with whipped cream and jam, marzipan covered","Cereals, seed and nuts",1,39,1547,372,25.6,11.3,0.49,1.65,5.69,2.39,0.5,8.1,0.42,6.86,3.6,2.9,0.42,0,0.01,0,0.03,0,0,0.02,"0.36","2.5499999999999998",75,29,4.5,"24.5",22.3,1,5.6,"0.1",0,170,162,96,0.3,2.9,0.05,0.21,0.4,0.04,15,0.3,1,35,0.7,38,123,35,0.6,4,0.17,142,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.111","Cake, sponge, plain","Cereals, seed and nuts",1,33,1241,294,6.1,1.7,0,0.01,1.21,0.43,0,2.2,0.13,2.02,1.3,1.11,0.05,0,0.01,0,0.1,0,0,0.05,"0.1","1.25",169,48.8,19.7,"29.1",28.9,1,10.4,"0.3",0,74,74,0,1.3,2.9,0.09,0.19,0.3,0.08,20,0.7,0,38,1.4,112,129,17,1,12,0.08,169,18,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.107","Cake, syrup","Cereals, seed and nuts",1,38,1053,248,1,0.3,0.01,0.03,0.18,0.03,0,0.2,0.01,0.16,0.4,0.36,0.03,0,0,0,0,0,0,0,"0.03","0.36",1,51.9,29.3,"22.6",7.7,2,6.7,"0.1",0,1,1,1,0.1,0.3,0.1,0.06,0.6,0.07,4,0.2,1,74,0.8,24,237,27,0.5,1,0.13,101,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.448","Cake, with banana","Cereals, seed and nuts",1,36,1295,308,11.2,5.4,0.7,0.72,2.02,1.19,0.1,3.4,0.15,3.15,1.3,1.01,0.27,0,0,0,0.02,0,0,0.01,"0.26","0.99",53,45.3,20.1,"25.2",21.7,2,5.7,"0.5",0,103,99,45,1.5,1.6,0.07,0.08,0.5,0.12,9,0.2,2,38,0.6,209,167,20,0.5,4,0.07,166,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.416","Cake, with chocolate icing and salted peanuts, Snickerskake","Cereals, seed and nuts",1,19,1785,427,21.6,8.3,0.56,0.7,3.9,2.03,0.2,9.5,0.17,8.91,1.9,1.76,0.06,0,0.01,0,0.04,0,0,0.03,"0.08","1.76",67,47.8,6.7,"41.2",39.8,3,8.9,"0.8",0,62,60,27,1.1,2.4,0.22,0.1,2.5,0.15,21,0.4,0,48,1.3,323,203,50,1,6,0.24,206,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.417","Cake, with custard made of egg yolk and cream, Suksessterte","Cereals, seed and nuts",1,29,1785,429,29.6,13.4,0.57,1.91,6.41,2.29,0.6,10.6,0.53,9.75,2.9,2.61,0.09,0,0,0,0.05,0,0,0.02,"0.12","2.52",124,32.8,0.4,"32.4",31.3,2,6.9,"0.3",0,222,212,112,2.5,5.8,0.05,0.28,0.5,0.06,21,0.5,0,59,1.1,118,155,46,0.8,7,0.18,143,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
