"ICS.FAOSTAT.SUA.Current.Code","ics_faostat_sua_english_description","quality_rating_for_food_match","source_fct","NDB_number","fdc_id","food_desc","scientific_name","ISSCAAP.Group","X3.alpha.code","Edible_factor_in_FCT","V105","SOPg","ENERCkcal","ENERCkJ","V106","V107","WATERg","PROCNTg","XN","FAT_g_standardised","FATg","FATCEg","FAT_g","V108","CHOCDFg","CHOAVLMg","CHOAVLg","CHOAVLDFg","V109","FIBTGg","NSPg","FIBCg","ALCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","MNmg","SEmcg","V110","V111","VITA_RAEmcg","VITAmcg","RETOLmcg","V112","CARTBEQmcg","CARTAmcg","CARTBmcg","CRYPXBmcg","V113","VITEmg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","V114","THIAmg","THIAHCLmg","RIBFmg","VITB6_mg_standardised","VITB6Cmg","VITB6Amg","VITB6_mg","V115","FOLDFEmcg","FOLmcg","FOLACmcg","FOLFDmcg","FOLSUMmcg","FOL_mcg","V116","NIAEQmg","NIAmg","V117","NIATRPmg","TRPmg","VITB12mcg","VITCmg","ASCLmg","FASATg","FAMSg","FAPUg","FATRNg","CHOLEmg","CHOL_mg","SUGARg","F22D6N3g","F20D5N3g","NIAmg_std","IDmcg","comment","fish_type","fish_prep","food_group","nutrient_data_source","specific_gravity","NTg","ALCg_100mL","VITDEQmcg","VITDmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg"
"1554","Crustaceans, frozen",NA,"JA15",NA,"10415","Crustacean, whiteleg shrimp, raw",NA,"45","PNV",0.8,NA,NA,91,382,NA,NA,78.6,19.6,NA,"0.6",0.6,NA,NA,NA,NA,NA,NA,0.7,NA,0,NA,NA,NA,1.3,68,1.4,37,220,270,140,1.2,0.33,0.1,27,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,1.7,0,0.3,0,NA,NA,NA,NA,NA,0.03,0.04,0.14,NA,0.14,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,3.6,NA,NA,190,1.2,1,NA,0.1,0.05,0.15,NA,160,NA,NA,0.04,0.04,3.6,10,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"JA15",NA,"10329","Crustacean, giant tiger prawn, cultured, raw",NA,"45","GIT",0.85,NA,NA,82,343,NA,NA,79.9,18.4,NA,"0.3",0.3,NA,NA,NA,NA,NA,NA,0.3,NA,0,NA,NA,NA,1.1,67,0.2,36,210,230,150,1.4,0.39,0.02,26,NA,NA,1,NA,1,NA,0,0,0,NA,NA,NA,1.4,0,0.1,0,NA,NA,NA,NA,NA,0.07,0.03,0.07,NA,0.07,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,2.6,NA,NA,170,0.9,0,NA,0.04,0.03,0.06,NA,150,NA,NA,0.02,0.02,2.6,4,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"JA15",NA,"10332","Crustacean, blue crab, raw
[Syn. swimming crab, oriental blue crab]",NA,"42","GAZ",0.35,NA,NA,65,272,NA,NA,83.1,14.4,NA,"0.3",0.3,NA,NA,NA,NA,NA,NA,0.3,NA,0,NA,NA,NA,1.9,110,0.3,60,200,300,360,3.7,1.1,0.06,NA,NA,NA,1,NA,0,NA,7,0,7,0,NA,NA,1.8,0,0,0,NA,NA,NA,NA,NA,0.02,0.15,0.18,NA,0.18,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,4.2,NA,NA,140,4.7,0,NA,0.04,0.04,0.05,NA,79,NA,NA,0.01,0.02,4.2,NA,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"JA15",NA,"10333","Crustacean, horsehair crab, raw",NA,"42","HBZ",0.3,NA,NA,72,301,NA,NA,81.9,15.8,NA,"0.5",0.5,NA,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,1.6,61,0.5,38,260,340,220,3.3,0.47,0.03,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2.2,0,0,0,NA,NA,NA,NA,NA,0.07,0.23,0.16,NA,0.16,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,2.3,NA,NA,130,1.9,0,NA,0.05,0.06,0.15,NA,47,NA,NA,0.03,0.1,2.3,NA,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"JA15",NA,"10335","Crustacean, snow crab, raw
[Syn. tanner crab]",NA,"42","CRQ",0.3,NA,NA,63,264,NA,NA,84,13.9,NA,"0.4",0.4,NA,NA,NA,NA,NA,NA,0.1,NA,0,NA,NA,NA,1.6,90,0.5,42,170,310,310,2.6,0.35,0.02,97,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2.1,0,0,0,NA,NA,NA,NA,NA,0.24,0.6,0.13,NA,0.13,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,8,NA,NA,130,4.3,0,NA,0.03,0.06,0.13,NA,44,NA,NA,0.03,0.07,8,58,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"JA15",NA,"10338","Crustacean, red king crab, raw
[Syn. king crab]",NA,"44","KCD",0.3,NA,NA,59,247,NA,NA,84.7,13,NA,"0.3",0.3,NA,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,1.8,51,0.3,41,220,280,340,3.2,0.43,0.03,NA,NA,NA,1,NA,0,NA,7,0,7,0,NA,NA,1.9,0,0,0,NA,NA,NA,NA,NA,0.05,0.07,0.14,NA,0.14,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2.1,NA,NA,120,5.8,1,NA,0.03,0.05,0.08,NA,34,NA,NA,0.02,0.05,2.1,NA,NA,"Crustaceans","frozen","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"KE18",NA,"8011","Prawns, flesh, raw","Penaeidae","45","PAL",0.51,NA,NA,99,419,NA,NA,75.1,18.4,NA,"1.1",1.1,NA,NA,NA,NA,NA,NA,3.9,NA,0,NA,NA,NA,1.6,59,1.5,43,246,252,191,1.43,NA,NA,42,NA,NA,16,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.08,NA,NA,NA,NA,NA,14,NA,NA,14,NA,NA,NA,NA,2.7,NA,NA,NA,2.14,0.3,NA,NA,NA,NA,NA,195,NA,NA,NA,NA,2.7,NA,NA,"Crustaceans","frozen","FISH AND SEA FOOD","KEN93-213,UF1-092027",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"NZ18",NA,"T1028","Prawn, king, flesh, raw",NA,"45","",0.5,NA,NA,87.65,371.76,NA,NA,76.4,20.56,NA,"0.6",0.6,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,2.58,126,0.7,51,164,282,350,1.5,0.32,14,52.9,NA,NA,0.42,0.84,0,NA,5,0,5,NA,NA,2.3,2.3,0,0,0,NA,NA,NA,NA,0,NA,0.06,0.34,NA,0.34,NA,NA,16,NA,NA,NA,NA,NA,NA,5.84,2.81,NA,3.03,178,0.9,NA,NA,0.13,0.08,0.1,0,149,NA,0,0,0.06,2.81,29.9,NA,"Crustaceans","frozen","Shellfishes","pacrud",NA,3.29,NA,NA,0.1,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"NZ18",NA,"T15","Crab, raw",NA,"42","",0.35,NA,NA,73.7,312.1,NA,NA,80.9,15.5,NA,"0.9",0.9,NA,NA,NA,0.9,0.9,0.9,0.9,NA,0,NA,NA,NA,1.8,52,0.57,40,191,265,491,4.59,0.76,88,53,NA,NA,7,7,7,NA,0,0,0,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.11,0.24,NA,0.24,NA,NA,44,NA,NA,NA,NA,NA,NA,5.6,2.1,NA,3.5,NA,0,NA,NA,0.13,0.16,0.3,NA,59,NA,0.9,NA,NA,2.1,39.3,NA,"Crustaceans","frozen","Shellfishes","pzrucdb",NA,2.48,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"NZ18",NA,"T2","Lobster, Rock, raw",NA,"43","LOR",0.36,NA,NA,105.45,446.79,NA,NA,73.4,23.19,NA,"1.1000000000000001",1.1,NA,NA,NA,0.61,0.7,0.7,0.61,NA,0,NA,NA,NA,1.7,22.7,0.34,37.9,306,438,237,1.86,0.9,29.7,41,NA,NA,1.92,3.84,0,NA,23,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.07,0.07,NA,0.07,NA,NA,10,NA,NA,NA,NA,NA,NA,6.34,1.64,NA,4.7,NA,0.93,NA,NA,0.17,0.28,0.3,NA,101,NA,0.7,NA,NA,1.64,28.6,NA,"Crustaceans","frozen","Shellfishes","pzarbcdug",NA,3.71,NA,NA,0,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"NZ18",NA,"T45","Shrimp, mixed species, raw",NA,"45","",1,NA,NA,96.82,409.32,NA,NA,75.86,20.31,NA,"1.73",1.73,NA,NA,NA,0.9,0,0,0.9,NA,0,NA,NA,NA,1.2,52,2.41,37,205,185,148,1.11,0.26,50,49,NA,NA,54,54,54,NA,0,0,0,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.03,0.1,NA,0.1,NA,NA,19,NA,NA,NA,NA,NA,NA,7.27,2.55,NA,4.72,NA,2,NA,NA,0.32,0.25,0.65,NA,152,NA,0,NA,NA,2.55,29.4,NA,"Crustaceans","frozen","Shellfishes","pucdbrzg",NA,3.25,NA,NA,0.1,NA,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092001","European/Euro-American/Oceanian crayfishes, flesh, raw (n.s.)",NA,"41","EWA/AYS/CJF",0.12,NA,NA,72.81,308.04,NA,NA,81.87,15.48,NA,"1.1308333333333336",1.13,NA,NA,NA,NA,NA,NA,0.18,NA,0,NA,NA,NA,1.34,58.75,2.56,28.75,213.75,315,165.4,1.88,1.11,NA,41.48,NA,NA,NA,NA,15.5,NA,NA,NA,33.2,NA,NA,NA,2.04,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.07,0.09,0.09,NA,NA,NA,NA,37.14,NA,NA,NA,NA,NA,6.22,2.06,NA,NA,249.27,2.08,2.05,NA,0.21,0.27,0.36,NA,107.62,NA,NA,NA,NA,2.06,92.33,NA,"Crustaceans","frozen",NA,"fi120, fi228, CH02-122116, SR27-15242/15145, UK7-16-235, S1/S2/S3/S4-Crayfish (Miscellaneous spp), USY-969, dAA",NA,2.48,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092002","European/Euro-American/Oceanian crayfishes, wild, flesh, raw (n.s.)",NA,"41","EWA/AYS/CJF",0.12,NA,NA,70.38,298.17,NA,NA,82.18,15.43,NA,"0.76166666666666671",0.76,NA,NA,NA,NA,NA,NA,0.45,NA,0,NA,NA,NA,1.18,27,0.84,27,256,302,58,1.3,0.42,NA,31.6,NA,NA,NA,NA,16,NA,NA,NA,8,NA,NA,NA,2.04,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.03,0.09,0.09,NA,NA,NA,NA,42.5,NA,NA,NA,NA,NA,6.3,2.16,NA,NA,248.59,1.82,1.1,NA,0.13,0.16,0.2,NA,108,NA,NA,NA,NA,2.16,92.33,NA,"Crustaceans","frozen",NA,"fi120, fi228, SR27-15145, 092001, dAA",NA,2.47,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092003","European/Euro-American/Oceanian crayfishes, farmed flesh, raw",NA,"41","EWA/AYS/CJF",0.12,NA,NA,67.95,287.6,NA,NA,84.1,14.85,NA,"0.95000000000000007",0.95,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1,25,0.55,30,218,261,62,1.01,0.24,NA,28.4,NA,NA,NA,NA,15,NA,NA,NA,33.2,NA,NA,NA,2.04,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.04,0.08,0.08,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,5.85,1.86,NA,NA,239.18,2.1,0.5,NA,0.15,0.19,0.33,NA,107,NA,NA,0.03,0.13,1.86,92.33,NA,"Crustaceans","frozen",NA,"fi120, SR27-15242, 092001, dAA",NA,2.38,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092004","Palaemonid shrimps, flesh, raw",NA,"45","PAL",0.57,NA,NA,90.76,383.87,NA,NA,77.16,17.73,NA,"1.4805882352941175",1.48,NA,NA,NA,NA,NA,NA,1.63,NA,0,NA,NA,NA,2,96.14,1.85,52.65,205.67,269.92,158.23,2.28,1.01,NA,31.21,NA,NA,NA,NA,42.25,NA,NA,NA,5.5,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.11,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08,2.43,NA,NA,159.18,7,0.5,NA,0.38,0.24,0.56,NA,180.14,NA,NA,0.08,NA,2.43,70.5,NA,"Crustaceans","frozen",NA,"fi046, fi189, fi199, fi205, fi245, fi327, fi329, fi354, fi355, fi367, fi446, CH02-122110/122112/122107/122108/122109, AF2-AAG105/AAG283, UK6-16-238, SR27-15149, USY-2331",NA,2.84,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092005","River prawns, flesh, raw",NA,"41","PPF",0.57,NA,NA,87.5,369.98,NA,NA,78.14,16.6,NA,"1.5123076923076924",1.51,NA,NA,NA,NA,NA,NA,1.87,NA,0,NA,NA,NA,1.87,43.71,1.06,59.06,195,246.47,124.9,2.49,1.36,NA,25.56,NA,NA,NA,NA,9.5,NA,NA,NA,5.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.15,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,2.74,NA,NA,149.07,7,0.67,NA,0.39,0.25,0.57,NA,176,NA,NA,0.08,NA,2.74,120,NA,"Crustaceans","frozen",NA,"fi046, fi199, fi205, fi327, fi329, fi354, fi355, fi367, AF2-AAG105/AAG283, CH02-122110/122112, AF1-AAG104, 092004",NA,2.66,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092006","Monsoon river prawn, flesh, raw",NA,"41","MBM",0.57,NA,NA,84.05,355.53,NA,NA,78.7,17.57,NA,"1.36",1.36,NA,NA,NA,NA,NA,NA,0.39,NA,0,NA,NA,NA,1.98,43.71,1.25,52,315,200,75,3.2,1.15,NA,33.5,NA,NA,NA,NA,9.5,NA,NA,NA,5.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.15,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,2.74,NA,NA,157.71,7,0.67,NA,0.34,0.22,0.51,NA,176,NA,NA,0.07,NA,2.74,120,NA,"Crustaceans","frozen",NA,"fi354, fi367, 092005, 092004",NA,2.81,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092007","Giant river prawn, flesh, raw",NA,"41","PRF",0.57,NA,NA,90.83,383.66,NA,NA,77.83,17.8,NA,"1.8939999999999997",1.89,NA,NA,NA,NA,NA,NA,0.65,NA,0,NA,NA,NA,1.83,21.75,0.48,22.23,141,325.68,152.8,1.02,0.4,NA,25.56,NA,NA,NA,NA,9.5,NA,NA,NA,5.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.09,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,1.95,NA,NA,159.78,7,1,NA,0.51,0.32,0.75,NA,139,NA,NA,0.11,NA,1.95,120,NA,"Crustaceans","frozen",NA,"fi205, fi327, fi329, fi354, AF1-AAG104, AF2-AAG283, 092005, 092004",NA,2.85,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092008","Jonah crabs/Rock crabs, flesh, raw",NA,"42","CAD",0.2,NA,NA,79.97,338.62,NA,NA,79.52,17.56,NA,"0.99199999999999999",0.99,NA,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,1.73,64.67,0.47,43.33,128.33,299.33,354,4.43,0.72,NA,45.05,NA,NA,NA,NA,17,NA,NA,NA,0,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.14,0.2,0.2,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,7.33,2.62,NA,NA,282.86,4.5,1.75,NA,0.15,0.19,0.37,NA,58.5,NA,NA,NA,NA,2.62,39.3,NA,"Crustaceans","frozen",NA,"fi195, S1-Dungeness crab, S2-Jonah crab, SR27-15143, NZ13-T15, dAA",NA,2.81,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092009","Dungeness crab, meat, raw",NA,"42","DUN",0.27,NA,NA,81.53,345.26,NA,NA,79.17,18.08,NA,"1.0149999999999999",1.01,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.72,46,0.37,45,182,354,295,4.27,0.67,NA,37.1,NA,NA,NA,NA,27,NA,NA,NA,0,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.17,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,7.99,3.14,NA,NA,291.17,4.5,3.5,NA,0.17,0.19,0.34,NA,58.25,NA,NA,0.03,0.13,3.14,39.3,NA,"Crustaceans","frozen",NA,"fi195, S1-Dungeness crab, SR27-15143, dAA, USY-949, 092008",NA,2.89,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092010","Edible crab, flesh, raw (New Zealand)",NA,"42","CRE",0.2,NA,NA,73.7,312,NA,NA,80.9,15.5,NA,"0.9",0.9,NA,NA,NA,NA,NA,NA,0.9,NA,0,NA,NA,NA,1.8,52,0.57,40,191,265,491,4.59,0.76,NA,53,NA,NA,NA,NA,7,NA,NA,NA,0,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.11,0.24,0.24,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,6.26,2.1,NA,NA,249.65,4.5,1.75,NA,0.1,0.17,0.32,NA,59,NA,NA,NA,NA,2.1,39.3,NA,"Crustaceans","frozen",NA,"NZ13-T15, 092008, dAA",NA,2.48,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092011","Tanner crabs, flesh, raw",NA,"42","PCR",0.2,NA,NA,83.54,353.72,NA,NA,80.58,18.5,NA,"1.06",1.06,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2,83,2.5,89.5,176.5,346.5,329.5,2.8,0.57,NA,34.6,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.2,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,7.47,2.5,NA,NA,297.97,9,7,NA,0.13,0.24,0.38,NA,55,NA,NA,0.11,0.19,2.5,NA,NA,"Crustaceans","frozen",NA,"fi165, S2-Tanner crabs, SR27-15144, dAA",NA,2.96,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092012","Swimming crabs, etc., flesh, raw",NA,"42","SWM",0.2,NA,NA,81.6,345.42,NA,NA,79,17.16,NA,"1.1031818181818183",1.1,NA,NA,NA,NA,NA,NA,0.75,NA,0,NA,NA,NA,1.98,153.27,1.2,39.14,216,264.12,270.15,3.04,1.28,NA,57.31,NA,NA,NA,NA,58.25,NA,NA,NA,232,NA,NA,NA,2.22,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.14,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,7.79,3.18,NA,NA,276.45,9,1,NA,0.23,0.23,0.35,NA,111.84,NA,NA,NA,NA,3.18,NA,NA,"Crustaceans","frozen",NA,"fi155, fi164, fi175, fi219, fi221, S1/S2-Callinectus sapidus/Neptunnis spp./Scylia serrata, SR27-15139, CH02-123001/123003/123004/123005, AF1-AAG37, AF2-AAG40, 092014",NA,2.75,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092013","Blue crab, flesh, raw",NA,"42","CRB",0.2,NA,NA,72.8,308.29,NA,NA,81.22,15.92,NA,"0.87750000000000006",0.88,NA,NA,NA,NA,NA,NA,0.3,NA,0,NA,NA,NA,1.67,91.5,0.74,32,190.5,258.5,293,3.54,0.67,NA,37.4,NA,NA,NA,NA,58.25,NA,NA,NA,232,NA,NA,NA,2.22,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.04,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,6.97,2.7,NA,NA,256.47,9,1,NA,0.17,0.14,0.29,NA,81,NA,NA,0.11,0.13,2.7,NA,NA,"Crustaceans","frozen",NA,"fi221, S1-Callinectus sapidus, S2-Callinectus sapidus, SR27-15137, 092012, 092014",NA,2.55,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092014","Blue swimming crab, flesh, raw",NA,"42","SCD",0.2,NA,NA,87.5,370.76,NA,NA,77.21,19.88,NA,"0.88833333333333331",0.89,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.27,120.33,0.38,40,258.33,405,302.5,2.45,0.6,NA,57.31,NA,NA,NA,NA,58.25,NA,NA,NA,232,NA,NA,NA,2.22,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.07,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,9.24,3.9,NA,NA,320.13,9,1,NA,0.16,0.15,0.25,NA,133,NA,NA,0.08,0.09,3.9,NA,NA,"Crustaceans","frozen",NA,"fi155, fi175, fi219, fi221, AF1-AAG37, 092012, dAA",NA,3.18,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092015","Indo-Pacific swamp crab, flesh, raw",NA,"42","MUD",0.2,NA,NA,78.33,330.8,NA,NA,80.55,14.7,NA,"1.665",1.67,NA,NA,NA,NA,NA,NA,1.14,NA,0,NA,NA,NA,1.95,190,1.77,41.5,215.5,210,231.45,3.24,2.08,NA,54.6,NA,NA,NA,NA,58.25,NA,NA,NA,232,NA,NA,NA,2.85,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.22,0.15,0.15,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,7.28,3.33,NA,NA,236.77,9,1,NA,0.38,0.38,0.58,NA,108.67,NA,NA,NA,NA,3.33,NA,NA,"Crustaceans","frozen",NA,"fi155, CH02-123003/123005, S1-Scylia serrata, S2-Scylia serrata, AF2-AAG40, 092012, 092014",NA,2.35,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092016","True lobsters/Lobsterettes, flesh, raw",NA,"43","NEX",0.34,NA,NA,83.49,353.92,NA,NA,78.23,18.13,NA,"0.71181818181818191",0.71,NA,NA,NA,NA,NA,NA,1.14,NA,0,NA,NA,NA,1.79,66.18,1.22,41.8,228.86,340.77,312.27,2.25,0.86,NA,62.56,NA,NA,NA,NA,7,NA,NA,NA,47.5,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.07,0.1,0.1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6.71,1.85,NA,NA,291.94,1.25,2.5,NA,0.11,0.13,0.19,NA,58.62,NA,NA,0.08,0.07,1.85,NA,NA,"Crustaceans","frozen",NA,"fi045, fi080, fi159, fi162, fi190, 202, fi220, fi232, fi243, AF1-AAG73, SR27-15147, B02-Lobster boiled, 092019",NA,2.9,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092017","American lobster, flesh, raw",NA,"43","LBA",0.34,NA,NA,76.45,324.1,NA,NA,79.85,16.35,NA,"0.64999999999999991",0.65,NA,NA,NA,NA,NA,NA,1.3,NA,0,NA,NA,NA,1.85,47.3,0.23,25.2,228.86,262.9,322.8,2.9,1,NA,85,NA,NA,NA,NA,7,NA,NA,NA,47.5,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.07,0.1,0.1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6.23,1.85,NA,NA,263.34,1.25,2.5,NA,0.1,0.11,0.17,NA,58.62,NA,NA,0.07,0.06,1.85,NA,NA,"Crustaceans","frozen",NA,"fi159, fi190, 092016, 092019",NA,2.62,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092018","European lobster, flesh, raw",NA,"43","LBE",0.34,NA,NA,79.8,338.65,NA,NA,78.65,17.95,NA,"0.4",0.4,NA,NA,NA,NA,NA,NA,1.1,NA,0,NA,NA,NA,1.9,45.6,0.18,22.2,228.86,261.3,196.2,2.6,0.96,NA,56,NA,NA,NA,NA,7,NA,NA,NA,47.5,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.07,0.1,0.1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6.41,1.59,NA,NA,289.11,1.25,2.5,NA,0.05,0.07,0.06,NA,33.9,NA,NA,0.03,0.01,1.59,NA,NA,"Crustaceans","frozen",NA,"fi045, fi159, fi190, 092016, 092019",NA,2.87,NA,NA,NA,0,NA,NA,NA
"1554","Crustaceans, frozen",NA,"UF16",NA,"092019","Norway lobster, flesh, raw",NA,"43","NEP",0.34,NA,NA,84.61,358.88,NA,NA,77.77,18.93,NA,"0.56874999999999998",0.57,NA,NA,NA,NA,NA,NA,0.94,NA,0,NA,NA,NA,1.79,73.74,2.22,49.8,253.05,426.75,364.78,1.68,0.68,NA,54.1,NA,NA,NA,NA,7,NA,NA,NA,47.5,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.07,0.1,0.1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6.67,1.59,NA,NA,304.9,1.25,2.5,NA,0.08,0.08,0.13,NA,64.59,NA,NA,0.06,0.05,1.59,NA,NA,"Crustaceans","frozen",NA,"fi080, fi162, fi202, fi220, fi232, fi243, 092016, dAa",NA,3.03,NA,NA,NA,0,NA,NA,NA
