"fdc_id","food_desc","food_group","source_fct","nutrient_data_source","ALCg","CARTAmcg","TOCPHAmg","ASHg","CHOAVLDFg","Available carbohydrate, FSANZ (g/100g)","CHOAVLg","CHOAVLMg","CARTBmcg","CARTBEQmcg","TOCPHBmg","Caffeine (mg/100g)","CAmg","Carbohydrate by difference, FSANZ (g/100g)","CHOLEmg","CUmg","TOCPHDmg","FOLDFEmcg","Dry matter (g/100g)","Edible_factor_in_FCT","Energy, total metabolisable (kcal) (kcal/100g)","ENERCkcal","Energy, total metabolisable (kJ) (kJ/100g)","ENERCkJ","Energy, total metabolisable, available carbohydrate, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, available carbohydrate, FSANZ (kJ) (kJ/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ) (kJ/100g)","FATg","Fatty acid 18:3 omega-3 (g/100g)","F20D5N3g","Fatty acid 22:5 omega-3 (g/100g)","F22D6N3g","Fatty acid cis, trans 18:2 omega-9, 11 (g/100g)","Fatty acid cis,cis 18:2 omega-6 (g/100g)","Fatty acids, total long chain polyunsaturated omega-3 (g/100g)","FAMSg","FAPUg","Fatty acids, total polyunsaturated omega-3 (g/100g)","Fatty acids, total polyunsaturated omega-6 (g/100g)","FASATg","FATRNg","FIBTGg","FIBINSg","FIBSOLg","FOLFDmg","FOLmg","FOLACmg","Fructose (g/100g)","TOCPHGmg","Glucose (g/100g)","IDmcg","FEmg","Lactose (g/100g)","MGmg","Maltose (g/100g)","MNmcg","NIATRPmg","NIAEQmg","NIAmg","NTg","Pmg","Kmg","PROCNTg","RETOLmcg","RIBFmg","SEmcg","NAmg","STARCHg","SUCSg","SUGADg","Sugar, free (g/100g)","SUGARg","THIAmg","CHOCDFg","CHOCSMg","TRPmg","VITA_RAEmcg","VITAmcg","VITB12mcg","VITB6Amg","VITCmcg","VITDmcg","VITEmg","WATERg","ZNmg"
"R331","Jelly, made with whole milk","Recipes","NZ18","cpazrldgbu","0","0","0.02","0.54","22.67","22.28","22.28","23.39","10.99","10.99",NA,"0","52.8","22.67","4.7","0","0","3.83","27.57",1,"113.2","113.2","479.45","479.45","114.7","479.45","116.3","486.12","1.33","8.0000000000000002E-3","1E-3","1E-3",NA,NA,"1.9E-2","1E-3","0.33700000000000002","3.6999999999999998E-2","8.9999999999999993E-3","2.7E-2","0.83499999999999996",NA,"0","0","0","3.83","3.83","0","7.0000000000000007E-2","0","0.09","2.62","0.03","1.95","4.71","0","1.3","0.33","0.36","0.03","0.51","39.369999999999997","65.87","3.02","11.99","0.12","0.83","133.13","0","20.170000000000002","20.329999999999998","20.329999999999998","22.28","0.01","22.67","22.28","19.27","12.91","13.83","0.12","0.01","0.13","0.21","0.02","72.430000000000007","0.14000000000000001"
"R332","Jelly, made with water","Recipes","NZ18","cpazrdbl","0","0","0","0.24","20.78","20.69","20.69","21.71","0","0",NA,"0","2.38","20.78","0","0",NA,"0","22.63",1,"89.22","89.22","379.2","379.2","90.72","379.2","91.09","380.75","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0",NA,"0","0","0","0","0","0","7.0000000000000007E-2",NA,"0.09","0.19","0.02","0","0.39","0","0","0","0","0","0.28999999999999998","0","2.69","1.62","0","0","0.43","119.35","0","20.53","20.69","20.69","20.69","0","20.78","20.69","0","0","0","0","0","0","0","0","77.37","0"
"R333","Kedgeree","Recipes","NZ18","cpgxzbldaruf","0","0","1.89","2.82","10.11","8.84","8.84","9.6999999999999993","12.77","12.77",NA,"0","24.06","10.11","109.23","0.15","0","22.65","33.659999999999997",1,"150.54","151.01","631.48","633.38","151.53","633.38","156.69","654.97","6.64","0.20699999999999999",NA,NA,"1E-3",NA,"1.32","1E-3","2.1949999999999998","1.087","0.20799999999999999","1.3320000000000001","1.5509999999999999",NA,"0.24","0","0.24","22.65","22.65","0","0.01","0.08","0.19","19.690000000000001","0.63","0.05","17.12","0.01","256.31","2.83","3.7","0.87","2.2200000000000002","139.09","203.26","13.85","108.44","0.15","17.8","869.28","8.57","0.01","0","0","0.27","0.06","10.35","9.08","166.3","109.5","110.57","1.66","0.18","0","1.41","2.19","66.34","0.9"
"R393","Pavlova, not filled","Recipes","NZ18","cpgzabrlduw","0","0","0","0.22","65.81","65.89","65.89","69.27","0","0",NA,"0","3.48","65.819999999999993","0.14000000000000001","0.01","0","3.89","69.23",1,"276.58","276.62","1175.3900000000001","1175.54","281.23","1175.54","280.93","1174.28","0.06",NA,NA,NA,NA,NA,NA,NA,"3.0000000000000001E-3","0",NA,NA,"2E-3",NA,"0.02","0","0.02","3.89","3.89","0","0","0","0.11","1.06","0.23","0","5.08","0","16.96","0.72","0.73","0.01","0.49","5.03","45.11","3.12","0","0.13","2.77","53.89","1.78","63.99","63.99","64","64.11","0","65.83","65.91","42.6","0","0","0","0","0","0","0","30.77","0.04"
"R5402","Pastry, short, butter, raw","Recipes","NZ18","cpgzrdbula","0","0",NA,"1.01","46.89","46.29","46.29","50.89","165.28","165.28",NA,"0","21.51","46.89","59.95","0.11",NA,"11.26","80.11",1,"429.83","433.27","1796.08","1809.84","432.98","1809.84","435.42","1820.06","24.55","0.18","2.3E-2","2.3E-2",NA,NA,"0.54","6.8000000000000005E-2","5.8550000000000004","1.1950000000000001","0.248","0.623","15.492000000000001",NA,"1.72","0","1.72","11.26","11.26","0","0",NA,"0","1.41","1.29","0.13","13.89","0.13","703.45","1.1299999999999999","1.56","0.43","1.04","81.69","109.39","5.94","235.53","0.03","2.3199999999999998","278.81","45.84","0.19","0","0","0.45","0.12","48.61","48.01","66.62","249.3","263.13","0.2","0.04","0.01","1.51","0.99","19.89","0.54"
"R5403","Pastry, flaky, butter, raw","Recipes","NZ18","cpgzrdbula","0","0",NA,"0.94","35.81","35.299999999999997","35.299999999999997","38.81","201.37","201.37",NA,"0","19.32","35.81","73.03","0.08",NA,"8.57","72.22",1,"425.69","428.31","1772.2","1782.68","426.48","1782.68","428.54","1791.29","29.57","0.219","2.7E-2","2.7E-2",NA,NA,"0.65800000000000003","8.2000000000000003E-2","7.1050000000000004","1.3069999999999999","0.30199999999999999","0.75900000000000001","18.829000000000001",NA,"1.31","0","1.31","8.57","8.57","0","0",NA,"0","1.39","0.99","0.16","10.84","0.1","536.66999999999996","0.89","1.21","0.33","0.8","64.59","86.67","4.58","286.95","0.03","1.9","284.85000000000002","34.909999999999997","0.15","0","0","0.4","0.09","37.119999999999997","36.61","52.29","303.73","320.58","0.24","0.03","0.02","1.83","1.06","27.78","0.42"
"R5404","Pastry, cheese, raw","Recipes","NZ18","cpgruzbladox","0","0","0.44","2.12","37.270000000000003","36.31","36.31","39.9","163.13","163.13",NA,"0","215.49","37.270000000000003","38.01","0.09","0","12.7","73.88",1,"392.88","395.57","1640.98","1651.75","395.16","1651.75","399.05","1668.03","23.01","0.16200000000000001","1.4E-2","1.4E-2",NA,"8.2000000000000003E-2","0.434","4.2000000000000003E-2","5.101","1.1479999999999999","0.20399999999999999","0.60399999999999998","14.516",NA,"1.35","0","1.35","12.7","12.7","0","0.01","0","0.01","3.92","1.01","0.57999999999999996","17.75","0.1","548.30999999999995","2.2200000000000002","2.59","0.37","1.67","252.77","117.2","10.130000000000001","220.8","0.16","3.8","461.42","35.46","0.16","0","0","0.85","0.11","38.619999999999997","37.659999999999997","130.66","234.4","248.05","0.34","7.0000000000000007E-2","0.12","1.04","0.73","26.12","1.17"
"R5405","Pastry, short, wholemeal, butter, raw","Recipes","NZ18","cpgzbrdaulx","0","0","1","2.06","38.28","37.42","37.42","41.12","177.48","177.48",NA,"0","41.54","38.28","63.26","0.24","0","24.66","80.84",1,"415.13","428.77","1731.61","1786.16","427.31","1786.16","430.83","1800.85","26.15","0.19","2.4E-2","2.4E-2",NA,NA,"0.56999999999999995","7.0999999999999994E-2","6.2240000000000002","1.387","0.26100000000000001","0.65700000000000003","16.390999999999998",NA,"6.82","0","6.82","24.66","24.66","0","0","0.73","0","1.43","2.5099999999999998","0.13","50.54","0","2378.5100000000002","1.38","2.52","1.1399999999999999","1.29","276.61","233.51","7.53","248.56","0.05","3.34","393.38","36.700000000000003","0.57999999999999996","0","0","0.71","0.17","45.1","44.24","81","263.35000000000002","278.2","0.21","7.0000000000000007E-2","0.02","1.59","1","19.16","1.9"
"R5406","Pastry, short, shortening, raw","Recipes","NZ18","cpgzbrlduxa","0","0",NA,"1.31","34.1","33.75","33.75","37.11","0","0",NA,"0","25.04","34.1","0","0.08",NA,"8.14","72.819999999999993",1,"439.22","441.71","1826.81","1836.76","439.42","1836.76","440.85","1842.74","31.91","0","0","0","0","0","0.06","0","0.316","0.29499999999999998","0","0.06","29.588999999999999",NA,"1.24","0","1.24","8.14","8.14","0","0",NA,"0","0.69","0.92","0","9.91","0.09","509.11","0.79","1.1000000000000001","0.31","0.75","151.4","75.31","4.26","0","0.01","1.47","307.87","33.520000000000003","0.14000000000000001","0","0","0.23","0.09","35.35","34.99","46.41","0","0","0","0.03","0","0","0.24","27.18","0.38"
"R5407","Pastry, short, butter, baked","Recipes","NZ18","cpgzrdbula","0","0",NA,"1.04","48.21","47.59","47.59","52.33","152.96","152.96",NA,"0","22.12","48.21","61.64","0.11",NA,"8.1","82.37",1,"441.96","445.5","1846.77","1860.93","445.2","1860.93","447.71","1871.44","25.24","0.185","2.3E-2","2.3E-2",NA,NA,"0.55500000000000005","6.9000000000000006E-2","6.0209999999999999","1.228","0.255","0.64","15.929",NA,"1.77","0","1.77","8.1","8.1","0","0",NA,"0","1.38","1.33","0.13","14.29","0.13","723.31","1.05","1.44","0.4","1.07","84","112.47","6.11","217.96","0.03","2.38","286.68","47.13","0.2","0","0","0.46","0.1","49.98","49.36","68.5","230.7","243.5","0.2","0.04","0.01","1.55","1.02","17.63","0.56000000000000005"
"R5413","Pastry, flaky, puff, butter, raw","Recipes","NZ18","cpgzrdbula","0","0","0.92","0.97","32.97","32.47","32.47","35.700000000000003","231.28","231.28",NA,"0","19.43","32.97","83.88","0.08","0","7.88","73.22",1,"451.4","453.81","1876.15","1885.78","451.14","1885.78","453.16","1894.2","33.840000000000003","0.252","3.1E-2","3.1E-2",NA,NA,"0.75600000000000001","9.4E-2","8.1489999999999991","1.4450000000000001","0.34599999999999997","0.871","21.608000000000001",NA,"1.2","0","1.2","7.88","7.88","0","0","0","0","1.46","0.91","0.18","10.09","0.09","493.73","0.83","1.1299999999999999","0.3","0.74","60.81","81.56","4.25","329.57","0.03","1.82","306.11","32.07","0.13","0","0","0.4","0.09","34.17","33.68","49","348.85","368.2","0.28000000000000003","0.03","0.02","2.11","1.1599999999999999","26.78","0.39"
"R5414","Tart, jam, baked","Recipes","NZ18","cpgzabrwldu","0","0","0.37","0.67","53.35","53.42","53.42","56.73","85.77","85.77",NA,"0","25.37","53.35","34.19","7.0000000000000007E-2","0","7.66","73.11",1,"354.79","357.5","1490.34","1501.15","359.13","1501.15","358.84","1499.97","14.03","0.10100000000000001","1.2999999999999999E-2","1.2999999999999999E-2",NA,NA,"0.30299999999999999","3.7999999999999999E-2","3.3149999999999999","0.67","0.13900000000000001","0.35099999999999998","8.76",NA,"1.35","0","1.35","7.66","7.66","0","6.38","0","6.85","1.43","0.81","0.46","10.96","0.34","516.86","0.63","0.91","0.28000000000000003","0.64","56.78","93.35","3.72","119.97","0.04","1.42","162.69","26.14","13.25","14.43","26.64","27.28","0.06","54.7","54.77","40.799999999999997","127.12","134.29","0.13","0.03","1.29","0.88","0.56000000000000005","26.89","0.37"
"R5416","Lemon curd, cooked","Recipes","NZ18","cpuzabwldgr","0","0",NA,"0.52","31.5","29.38","29.38","30.83","110.2","110.2",NA,"0","18.86","31.5","121.32","0.06",NA,"29.16","52.73",1,"287.69","288.05","1200.6500000000001","1202.0999999999999","287.58","1202.0999999999999","296.2","1238.1300000000001","17.61","0.124","1.4999999999999999E-2","1.4999999999999999E-2","1E-3",NA,"0.49","4.5999999999999999E-2","4.6529999999999996","0.754","0.17100000000000001","0.55400000000000005","10.707000000000001",NA,"0.18","0","0.18","29.16","29.16","0","0.32",NA,"0.23","9.3000000000000007","0.48","0.14000000000000001","5.79","0.01","11.31","0.76","0.8","0.03","0.46","46.1","81.61","2.91","202.72","0.11","5.14","136.69999999999999","0","28.69","28.61","29.14","29.38","0.02","31.68","29.56","2.2799999999999998","211.91","221.13","0.43","0.03","16.78","1.31","0.85","47.27","0.25"
"R5418","Cake, Welsh cheesecake, baked","Recipes","NZ18","cpgzabrldux","0","0","4.25","0.91","47.42","47.12","47.12","50.51","26.98","26.98","0.26","0","29.53","47.42","65.3","7.0000000000000007E-2","0","23.26","70.97",1,"358.27","360.14","1501.89","1509.37","361.09","1509.37","362.33","1514.53","16.59","0.29199999999999998","3.0000000000000001E-3","3.0000000000000001E-3","1E-3","0","4.9649999999999999","8.9999999999999993E-3","4.8070000000000004","5.444","0.3","4.9809999999999999","5.117",NA,"0.94","0","0.94","23.26","23.26","0","1.22","0.13","1.34","7.39","0.96","0.35","10.199999999999999","0.12","382.57","1.06","1.26","0.21","0.86","106.24","92.1","5.1100000000000003","57.77","0.1","4.62","208.85","23.16","20.92","21.06","23.39","23.96","0.06","48.36","48.05","35.15","60.01","62.27","0.26","0.03","0.26","4.0199999999999996","4.3600000000000003","29.03","0.45"
"R5424","Pudding, rice, cocoa & coconut, cooked","Recipes","NZ18","cpbguzarwld","0","0","0.26","0.64","21.11","20.82","20.82","22.31","1.76","1.76","0.01","2.15","6.99","21.11","0","0.13","0","2.86","29.92",1,"139.19999999999999","141.44","584.69000000000005","593.64","142.02000000000001","593.64","143.16","598.42999999999995","5.54","1E-3","0","0","0","0","0.159","0","0.79300000000000004","0.223","1E-3","0.159","4.2830000000000004",NA,"1.1200000000000001","0.8","0.32","2.86","2.86","0","0","0.02","0","2.66","0.44","0","20.45","0","349.26","0.28999999999999998","0.49","0.2","0.25","36.19","108.83","1.52","0","0.02","1.03","118.22","8.93","11.89","11.59","11.59","11.89","0.01","22.22","21.94","17.02","0.15","0.28999999999999998","0","7.0000000000000007E-2","0","0","0.26","70.08","0.27"
"R5425","Tart, treacle, baked","Recipes","NZ18","cpaguzbrld","0","0",NA,"1.62","47.33","46.89","46.89","50.32","97.33","97.33",NA,"0","59.04","47.33","69.680000000000007","0.13",NA,"16.649999999999999","73.069999999999993",1,"357.81","361.4","1500.46","1514.82","362.4","1514.82","364.18","1522.25","16.190000000000001","0.114","1.4E-2","1.4E-2","1E-3",NA,"0.38700000000000001","4.2000000000000003E-2","4","0.88","0.156","0.442","9.8979999999999997",NA,"1.8","0","1.8","16.649999999999999","16.649999999999999","0","5.17",NA,"5.4","4.68","1.44","0.36","17.45","0.48","449.15","1.1399999999999999","1.61","0.47","1.05","87.74","208.13","6.14","153.94999999999999","0.08","3.34","316.57","32.36","3.13","8.42","8.44","14.53","0.1","49.12","48.68","57.6","162.06","170.21","0.23","0.05","0.88","1.08","0.75","26.93","0.5"
"R5427","Pastry, cheese, baked","Recipes","NZ18","cpgruzbladox","0","0",NA,"2.27","39.799999999999997","38.78","38.78","42.61","156.77000000000001","156.77000000000001",NA,"0","230.09","39.799999999999997","40.58","0.09",NA,"9.49","78.89",1,"419.51","422.39","1752.2","1763.7","421.94","1763.7","426.1","1781.08","24.57","0.17299999999999999","1.4999999999999999E-2","1.4999999999999999E-2",NA,"8.6999999999999994E-2","0.46400000000000002","4.4999999999999998E-2","5.4470000000000001","1.2250000000000001","0.218","0.64500000000000002","15.499000000000001",NA,"1.44","0","1.44","9.49","9.49","0","0.01",NA,"0.01","3.98","1.08","0.62","18.95","0.1","585.47","2.14","2.4900000000000002","0.35","1.78","269.91000000000003","125.14","10.81","212.19","0.15","4.05","492.69","37.869999999999997","0.17","0","0","0.91","0.09","41.24","40.21","139.51","225.26","238.37","0.36","0.06","0.11","1.1100000000000001","0.77","21.11","1.25"
"R5428","Custard square, baked","Recipes","NZ18","cpgruzabwld","0","0","0.45","0.87","18.28","17.64","17.64","19.09","92.86","92.86",NA,"0","86.82","18.28","58.57","0.02","0","12.64","37.69",1,"214.71","215.34","894.72","897.21","214.64","897.21","217.24","908.07","14.25","0.10100000000000001","1.2E-2","1.2E-2","0",NA,"0.32800000000000001","3.5000000000000003E-2","3.569","0.58899999999999997","0.13600000000000001","0.38200000000000001","8.9169999999999998",NA,"0.31","0","0.31","12.64","12.64","0","0","0.01","0.01","6.52","0.4","3.03","10.35","0.02","146.43","0.89","1.01","0.13","0.64","87.48","128.52000000000001","3.97","139.22","0.22","2.44","144.1","11.37","3.2","3.16","3.16","6.27","0.03","18.59","17.96","41.7","146.96","154.72999999999999","0.28000000000000003","0.02","0.13","1.1399999999999999","0.51","62.31","0.38"
"R5435","Cake, chocolate, baked, iced with butter icing","Recipes","NZ18","cpgrzabwldux","0","0",NA,"0.9","54.98","54.74","54.74","58.09","93","93",NA,"2.44","39.83","54.98","65.94","0.12",NA,"12.58","75.48",1,"364.3","367.01","1530.2","1541.02","368.67","1541.02","369.65","1545.13","14.47","0.10199999999999999","1.2E-2","1.2E-2","1E-3","0","0.35699999999999998","3.6999999999999998E-2","3.6669999999999998","0.63200000000000001","0.13900000000000001","0.40699999999999997","8.9809999999999999",NA,"1.35","0.88","0.47","12.58","12.58","0","0",NA,"0.02","4.9400000000000004","0.83","0.8","21.18","0.04","323.81","0.78","0.93","0.15","0.63","105.99","128.53","3.78","148.71","0.1","3.25","155.08000000000001","12.44","41.43","41.34","41.34","42.3","0.04","56.33","56.09","32.49","156.46","164.24","0.25","0.06","0.05","1.01","0.56000000000000005","24.52","0.47"
"R5441","Quiche, spinach, baked","Recipes","NZ18","cpgruzlbdao","0","0",NA,"2.09","14.67","14.22","14.22","15.61","1121.6199999999999","1121.76",NA,"0","151.16999999999999","14.67","60.24","7.0000000000000007E-2",NA,"74.510000000000005","40.840000000000003",1,"222.75","225.84","927.74","940.12","224.91","940.12","226.73","947.71","15.15",NA,NA,NA,NA,NA,NA,NA,"3.6619999999999999","0.78800000000000003",NA,NA,"9.2040000000000006",NA,"1.55","0.67","0.87","74.510000000000005","74.510000000000005","0","0.02",NA,"0.04","10.9","2.44","0.4","41.45","0.04","553.84","1.66","1.93","0.27","1.2","132.72999999999999","357.58","7.38","147.25","0.24","4.1399999999999997","290.33999999999997","13.65","0.06","0","0","0.56999999999999995","0.04","16.22","15.77","78.98","240.73","334.58","0.34","0.1","0.89","0.64","0.42","59.16","0.96"
"R5442","Pie, lemon meringue, baked","Recipes","NZ18","cpguzabrld","0","0",NA,"0.43","37.67","36.549999999999997","36.549999999999997","39.01","40.96","40.96",NA,"0","16.38","37.67","72.66","0.06",NA,"18.09","49.67",1,"229.28","230.34","964.72","968.95","231.81","968.95","236.37","988.04","7.79",NA,NA,NA,NA,NA,NA,NA,"2.1259999999999999","0.42599999999999999",NA,NA,"4.4749999999999996",NA,"0.53","0","0.53","18.09","18.09","0","0.15",NA,"0.12","6.54","0.66","7.0000000000000007E-2","6.73","0.03","174.21","0.68","0.79","0.11","0.54","48.09","69.099999999999994","3.25","90.11","0.08","4","92.2","12.89","23.29","23.2","23.43","23.66","0.03","38.200000000000003","37.08","14.65","93.53","96.95","0.23","0.02","8.69","0.62","0.52","50.33","0.28999999999999998"
"R5507","Dip, guacamole","Recipes","NZ18","cpuzbwlgdrao","0","8.0299999999999994","1.74","1.27","1.43","1.4","1.4","1.46","134.34","145.4",NA,"0","38.39","1.1200000000000001","17.57","0.13","0","45.11","40.549999999999997",1,"312.77","317.8","1287.82","1307.93","312.89999999999998","1307.93","311.74","1303.0899999999999","33.159999999999997",NA,NA,NA,NA,NA,NA,NA,"17.106000000000002","2.206",NA,NA,"8.6289999999999996",NA,"2.5099999999999998","0","2.5099999999999998","45.11","45.11","0","0.12","0.02","0.19","2.0299999999999998","0.5","0.96","19.45","0","113.56","0.36","1.06","0.69","0.34","52.33","332.15","2.17","84.22","0.14000000000000001","1.22","29.64","7.0000000000000007E-2","0.06","0","0.05","1.34","0.03","3.94","3.92","21.45","96.33","108.5","0.1","0.47","5.72","0.06","1.75","59.45","0.48"
"R5740","Sauce, bolognaise, prepared with beef mince, cooked, no salt added, home-made","Recipes","NZ18","cpuzrld","0","0","0.9","1.1000000000000001","4.25","2.5299999999999998","2.5299999999999998","2.5499999999999998","138.46","138.46","0.03","0","14.48","4.25","31","0.1","0","4.21","23.4",1,"103.34","105.58","432.8","441.79","105.69","441.79","112.68","470.98","5.0999999999999996","0.14399999999999999","5.0000000000000001E-3","1.2999999999999999E-2","2E-3","0","0.33300000000000002","2.1000000000000001E-2","1.9930000000000001","0.54600000000000004","0.16500000000000001","0.38200000000000001","1.085","0.05","1.1200000000000001","0.79","0.33","4.21","17.7","0","1.24","0.13","0.98","0.59","1.39","0","16.86","0","85.94","1.1000000000000001","2.2200000000000002","1.1200000000000001","1.82","79.77","318.64999999999998","11.83","3.67","0.17","0.72","50.42","0.06","0.25","0","0.94","2.4700000000000002","0","5.37","3.65","109.72","15.21","26.8","2.2000000000000002","0.25","4.46","7.0000000000000007E-2","0.92","76.599999999999994","2.2999999999999998"
"R5741","Meal, spaghetti bolognaise, meat base, with spaghetti, no salt added, ready to eat","Recipes","NZ18","cpuzrld","0","0","0.62","0.83","11.66","10.25","10.25","11.12","95.17","95.17","0.03","0","13","11.66","20.54","0.1","0","4.93","27.21",1,"112.02","115.09","471.52","483.79","115.74","483.79","121.46","507.69","3.65","0.105","3.0000000000000001E-3","8.9999999999999993E-3","1E-3","0","0.374","1.4E-2","1.3560000000000001","0.52500000000000002","0.11899999999999999","0.40699999999999997","0.77300000000000002","3.3000000000000002E-2","1.53","1.1599999999999999","0.38","4.93","13.87","0","0.82","0.09","0.65","1.29","1.0900000000000001","0","17.95","0","228.27","0.92","1.89","0.97","1.5","74.86","221.88","9.5399999999999991","2.4300000000000002","0.12","1.94","34.799999999999997","8.6199999999999992","0.17","0","0.62","1.64","0.02","13.19","11.79","84.18","10.36","18.329999999999998","1.46","0.19","2.96","0.05","0.64","72.790000000000006","1.71"
"R5742","Pikelet, plain, pan-fried without oil, home-made","Recipes","NZ18","cpzabwlgdrux","0","0","0.15","1.3","42.2","43.36","42.53","45.98","13.2","13.2","0.04","0","88.49","42.2","54.55","7.0000000000000007E-2","0.01","20.98","54.7",1,"228.48","230.45","966.68","974.54","233.14","974.54","231.81","968.96","3.5","3.5000000000000003E-2","2E-3","2E-3","8.0000000000000002E-3","0","0.45200000000000001","1.2E-2","0.98499999999999999","0.53800000000000003","4.7E-2","0.49099999999999999","1.3520000000000001","5.3999999999999999E-2","0.98","0","0.98","20.98","20.98","0","0.01","0.01","0.03","20","0.99","2.1","14.97","0.08","407.77","1.43","1.71","0.28000000000000003","1.1200000000000001","200.76","153.55000000000001","6.71","41.86","0.2","4.59","248.17","26.52","13.8","14.24","14.24","16.850000000000001","7.0000000000000007E-2","43.19","44.34","59.86","42.96","44.07","0.28000000000000003","0.04","0.13","0.44","0.17","45.3","0.6"
"R5743","Pancake, plain, pan-fried without oil, home-made","Recipes","NZ18","cpzldbruag","0","0","0.17","0.9","30.19","30.74","30.74","33.67","14.71","14.71","0.04","0","85.01","30.19","41","7.0000000000000007E-2","0.01","23.21","43",1,"184.42","186.51","779.3","787.66","188.44","787.66","186.19","778.29","3.6","3.6999999999999998E-2","6.0000000000000001E-3","2E-3","8.9999999999999993E-3","0","0.45900000000000002","1.7000000000000001E-2","1.105","0.55400000000000005","5.3999999999999999E-2","0.5","1.48","0.06","1.05","0","1.05","23.21","23.21","0","0.01","0.01","0.03","19.77","1.02","2.65","15.88","0.08","430.63","1.55","1.85","0.3","1.32","125.54","167.44","7.27","46.89","0.23","4.97","121.42","27.84","0.12","0","0","2.9","7.0000000000000007E-2","31.23","31.78","64.180000000000007","48.12","49.35","0.31","0.04","0.15","0.49","0.19","57","0.65"
"R5744","Pudding, custard, prepared with standard milk (3.3% fat), simmered","Recipes","NZ18","cpzabwldrgu","0","0","0.05","0.7","17.98","15.49","14.82","15.81","25.08","25.08",NA,"0","117.96","17.98","10.73","0","0","7.43","24.5",1,"94.94","95","400.36","400.6","95.84","400.6","108.69","454.33","2.5","2.1999999999999999E-2","2E-3","2E-3","0","0","3.4000000000000002E-2","5.0000000000000001E-3","0.58099999999999996","6.7000000000000004E-2","2.5999999999999999E-2","4.1000000000000002E-2","1.48","8.4000000000000005E-2","0.03","0","0.03","7.43","7.43","0","0","0.01","0","5.55","0.12","4.2","10.89","0","36.1","0.75","0.84","0.09","0.52","92.2","150.22999999999999","3.29","27.37","0.27","1","56.55","5.0199999999999996","5.6","6.02","6.02","10.47","0.01","18.010000000000002","15.52","44.21","29.46","31.55","0.22","0.03","0.25","0.48","0.05","75.5","0.35"
